Temperature,PM2.5,PM10,SO2,CO,status
32.8,30.1,52.0,22.4,1.73,0
29.6,31.0,48.7,9.3,2.7,0
22.6,21.0,24.9,4.8,0.99,1
25.4,1.8,11.8,10.2,1.33,1
21.8,12.1,12.0,6.6,1.04,1
29.9,2.8,14.2,10.0,1.43,1
22.8,66.8,79.8,4.3,1.17,1
42.5,33.3,44.4,11.1,2.28,0
37.4,22.8,44.9,9.5,2.68,0
36.6,0.4,16.4,13.0,1.57,0
29.1,61.8,76.5,8.4,1.71,1
29.7,9.0,10.4,5.6,1.09,1
29.9,11.5,24.0,7.7,1.69,1
22.8,10.8,16.0,9.5,1.07,1
35.9,6.2,17.2,12.5,2.18,0
30.6,7.0,11.5,6.5,1.12,1
35.2,0.5,12.4,12.2,1.91,1
20.6,33.8,38.3,1.1,1.07,1
22.5,26.5,31.8,7.0,1.18,1
26.8,16.6,23.9,1.6,1.01,1
36.4,35.8,67.0,8.3,2.32,0
25.1,12.3,20.1,6.3,1.08,1
36.2,16.1,27.3,9.6,1.73,1
35.4,3.9,15.7,15.8,1.97,0
40.3,11.8,21.0,15.8,2.02,0
22.7,19.5,35.4,10.8,1.37,1
32.7,12.6,23.5,0.8,1.51,1
33.3,21.6,33.1,7.4,1.98,0
28.0,0.3,7.1,5.9,1.12,1
29.1,2.0,7.3,5.4,0.98,1
25.9,2.4,6.1,13.9,1.47,1
42.0,9.5,31.0,17.0,2.38,0
32.9,12.1,17.5,12.3,1.57,1
29.8,6.2,15.4,4.5,1.34,1
32.0,4.7,13.5,11.5,1.62,1
34.1,165.5,190.7,9.0,1.95,0
42.8,10.3,31.6,15.3,2.34,0
35.5,75.7,86.8,12.1,1.79,1
26.2,11.3,11.5,14.6,1.55,1
26.1,1.5,5.8,3.1,0.98,1
19.1,2.5,10.5,6.0,1.08,1
34.1,2.2,15.6,4.9,1.43,1
23.2,55.5,60.9,13.1,1.19,1
27.6,14.0,40.2,10.6,2.24,0
19.5,3.8,8.6,1.7,1.06,1
31.2,16.4,22.8,3.9,1.59,1
31.5,2.5,10.8,12.7,1.58,1
47.7,41.8,50.7,22.2,2.58,0
27.7,1.1,8.9,20.1,1.33,1
24.6,4.1,18.1,14.7,1.4,1
36.4,16.4,32.0,14.7,2.03,0
31.2,8.2,15.0,4.6,0.88,1
37.6,19.5,27.3,6.2,2.47,0
27.4,10.4,14.1,5.4,0.91,1
29.0,66.5,82.1,16.7,1.51,1
26.5,6.8,11.8,6.4,0.88,1
25.0,24.7,27.0,2.0,0.91,1
41.0,90.1,109.2,27.5,1.52,0
26.5,51.0,58.8,12.0,1.54,1
36.0,4.7,10.5,0.4,1.72,1
23.6,1.2,5.8,4.5,1.01,1
26.7,19.7,23.8,5.3,1.27,1
28.2,164.9,168.7,15.4,1.53,1
31.6,0.4,15.7,11.9,1.34,0
21.8,1.3,5.1,8.0,0.84,1
29.4,24.3,41.9,5.3,1.64,1
34.6,17.8,28.9,10.2,1.44,1
30.5,13.3,18.8,5.2,1.01,1
26.5,28.0,54.1,9.6,2.02,0
33.5,12.1,29.4,16.7,2.02,0
24.4,8.9,15.7,6.6,0.94,1
22.6,20.7,25.1,4.0,1.04,1
25.6,23.6,32.3,3.1,1.59,1
24.6,21.1,41.7,17.7,1.93,0
42.2,40.3,49.7,15.8,1.39,0
28.3,11.7,19.7,14.5,1.27,1
39.8,21.5,41.4,29.5,2.5,0
24.4,2.9,8.6,5.6,0.93,1
20.3,21.7,24.1,4.3,0.89,1
21.3,2.4,5.8,6.3,1.08,1
28.4,8.7,16.6,0.9,1.03,1
22.2,5.1,9.0,3.2,1.0,1
31.3,33.8,46.6,22.8,1.92,0
26.3,12.7,18.3,1.1,1.01,1
30.9,56.3,68.7,10.5,1.4,1
27.8,6.0,14.4,12.8,1.47,1
32.3,11.0,17.6,3.1,1.26,1
26.0,1.7,5.4,5.8,1.0,1
23.5,0.4,7.2,6.1,1.02,1
25.7,43.0,52.4,7.2,1.35,1
24.0,20.8,25.7,3.6,0.77,1
31.8,5.6,7.6,16.6,1.56,1
33.2,42.9,57.2,13.0,2.44,0
27.4,17.1,22.1,8.3,0.92,1
35.1,3.8,13.0,3.9,2.24,0
33.1,27.7,39.2,10.2,1.84,0
22.9,19.2,23.4,6.0,0.95,1
31.4,68.9,72.8,14.3,1.99,1
23.9,26.1,33.5,1.4,1.03,1
38.6,48.8,67.7,28.6,2.21,0
49.8,70.1,82.7,20.6,1.91,0
23.1,1.5,8.0,6.3,1.08,1
26.9,20.0,28.4,5.3,1.36,1
28.7,23.1,24.7,7.6,1.02,1
31.0,4.3,10.3,7.9,0.99,1
32.8,18.6,39.5,12.2,2.21,0
22.4,5.8,9.6,4.3,1.08,1
27.2,7.4,13.9,5.4,0.94,1
26.6,3.0,11.3,3.7,0.95,1
22.9,7.6,15.3,4.4,0.99,1
30.7,26.1,34.5,3.2,0.78,1
20.2,3.6,13.5,5.4,1.03,1
26.2,10.2,16.3,3.2,0.86,1
25.4,28.7,35.4,6.0,1.13,1
33.4,33.0,41.0,10.8,1.64,1
26.7,13.2,18.9,6.3,0.9,1
34.5,29.5,52.6,17.1,2.09,0
40.5,35.8,44.7,9.7,1.33,1
35.6,48.1,63.6,29.2,3.03,0
27.1,31.7,50.9,5.2,2.0,0
26.7,4.9,11.9,19.4,2.22,0
39.2,25.7,46.9,25.2,2.25,0
38.1,59.5,79.6,24.4,2.41,0
26.5,6.3,18.5,11.6,1.95,1
23.2,2.3,8.9,5.7,0.89,1
33.6,19.2,27.3,4.3,1.04,1
27.0,24.8,28.9,3.9,1.1,1
41.9,26.6,50.7,18.2,2.38,0
29.9,25.1,30.1,7.2,1.49,1
26.4,16.0,32.9,10.6,2.15,0
32.6,48.0,60.0,6.8,2.0,1
16.7,0.0,7.3,6.9,0.95,1
21.5,4.1,5.5,7.1,0.97,1
29.9,24.6,38.5,14.1,1.67,1
30.6,14.4,18.8,2.4,1.05,1
29.2,35.4,36.1,17.9,2.24,0
29.4,1.7,7.8,4.5,0.84,1
33.3,13.6,25.8,12.9,1.41,1
28.9,5.4,22.0,18.6,1.44,1
34.1,130.0,137.4,7.1,2.04,0
28.7,11.0,15.2,8.3,1.13,1
35.3,25.6,36.8,6.0,1.57,1
27.9,1.3,14.6,0.9,1.55,1
24.1,5.1,12.1,6.4,1.07,1
31.3,11.1,35.6,35.8,1.95,0
30.4,17.5,30.8,7.9,1.39,1
26.8,7.9,17.1,6.7,0.99,1
28.6,19.9,29.1,12.3,1.93,1
25.8,11.7,16.7,6.6,1.01,1
28.9,0.3,1.5,8.5,1.13,1
42.9,52.5,80.9,13.0,2.42,0
44.2,2.6,10.2,24.3,1.91,0
21.0,6.3,19.4,13.6,2.18,0
31.3,35.5,42.0,11.1,1.23,1
23.0,0.5,8.8,4.5,1.08,1
38.5,66.9,92.3,15.7,2.63,0
29.6,0.8,4.4,3.6,1.03,1
40.3,11.3,29.9,25.3,2.11,0
41.2,3.4,21.2,8.4,2.27,0
29.1,0.9,4.8,3.4,1.02,1
26.7,6.9,21.8,7.7,1.59,1
29.7,18.0,26.3,9.8,1.58,1
29.5,5.9,21.1,18.9,1.82,0
40.0,5.0,25.6,14.5,2.4,0
31.6,12.3,18.1,8.9,1.72,0
29.5,5.1,11.7,3.6,1.11,1
32.2,22.8,34.7,17.6,2.69,0
28.7,13.5,25.3,10.9,1.17,1
26.4,0.7,3.6,9.6,1.09,1
37.0,19.8,34.2,15.8,2.18,0
32.2,4.3,13.3,12.6,1.38,1
22.9,7.0,13.7,8.4,1.09,1
31.5,1.1,24.1,23.6,1.78,0
52.3,14.9,24.0,19.3,1.78,0
35.7,40.5,57.9,13.6,2.14,0
32.2,3.5,10.2,19.3,2.59,0
35.6,19.4,33.5,10.0,1.57,1
23.4,4.0,12.3,2.8,0.87,1
24.8,9.2,14.0,4.8,0.9,1
31.3,37.8,47.1,11.0,1.87,0
27.2,12.5,15.0,3.3,1.1,1
26.2,1.9,6.6,6.2,1.05,1
51.1,2.2,3.8,20.1,2.65,0
33.8,35.9,59.1,15.0,1.74,0
34.6,8.6,29.2,7.4,1.28,1
34.6,21.7,37.5,16.4,2.18,0
27.4,5.0,21.9,16.5,1.57,1
26.8,5.4,11.7,4.5,0.85,1
33.2,4.1,16.3,6.6,2.02,0
40.8,11.3,27.2,23.2,2.72,0
16.0,13.4,18.9,2.0,1.0,1
30.9,5.5,10.2,2.3,1.83,1
35.0,11.9,24.4,14.1,1.71,0
31.2,39.3,52.8,9.9,1.73,1
26.0,85.4,95.8,3.9,1.23,1
25.4,40.6,46.1,9.9,1.32,1
38.5,19.5,31.0,14.3,2.22,0
30.9,7.3,30.9,6.8,2.21,0
45.5,51.4,64.5,9.4,1.93,0
23.2,3.1,21.4,15.0,1.56,1
38.9,5.2,25.6,15.4,2.32,0
32.8,33.1,54.9,19.6,1.48,0
49.9,26.6,51.1,29.0,2.48,0
30.8,34.2,50.3,16.1,1.3,1
26.6,2.2,3.7,11.7,1.63,1
40.6,80.4,103.6,12.1,1.97,0
26.0,5.3,12.4,7.2,0.78,1
33.0,16.4,23.0,4.9,1.22,1
17.7,3.5,8.0,2.0,1.04,1
31.5,50.2,68.7,6.0,2.13,0
40.0,19.9,49.3,22.5,2.47,0
39.5,9.9,30.3,36.8,2.68,0
25.3,6.5,19.1,12.6,1.2,1
18.9,6.2,8.0,5.0,1.09,1
28.2,3.8,14.8,11.1,1.11,1
34.3,38.8,58.4,12.8,2.09,0
27.8,6.7,18.0,6.1,1.64,1
26.7,27.3,31.8,1.9,0.89,1
38.2,0.1,12.5,15.8,1.98,0
27.8,16.6,24.0,5.2,1.06,1
22.1,14.8,20.3,4.9,1.18,1
22.9,15.9,22.8,7.5,0.91,1
21.9,13.9,15.3,1.4,0.92,1
22.7,14.6,25.8,3.0,1.37,1
22.4,9.2,12.2,4.0,1.15,1
26.1,5.3,8.6,9.1,1.07,1
23.9,8.9,17.3,4.5,0.93,1
24.6,13.5,17.9,7.9,1.51,1
25.4,3.5,11.4,8.9,1.03,1
25.5,2.2,4.3,4.7,1.1,1
27.8,1.5,5.3,3.8,1.09,1
28.2,1.2,10.9,7.1,1.86,1
37.7,109.4,119.8,11.3,1.64,0
31.3,72.8,88.8,17.1,2.54,0
30.4,1.2,8.0,4.7,1.0,1
42.6,82.4,97.2,16.0,3.17,0
32.4,37.8,57.3,21.2,2.23,0
24.0,5.4,9.5,1.7,0.98,1
28.2,0.1,7.5,4.7,0.87,1
31.2,0.9,8.7,15.0,1.49,1
33.2,6.3,20.3,5.8,1.69,1
43.4,37.0,52.3,16.0,2.03,0
36.0,33.0,47.9,-0.1,1.74,0
33.1,17.2,33.0,9.2,1.38,1
34.4,25.5,48.8,9.9,1.47,0
23.1,23.4,27.8,9.6,1.06,1
23.7,0.3,4.5,6.3,1.04,1
42.0,36.0,43.7,22.3,2.42,0
35.8,37.1,44.5,14.8,2.03,0
32.0,3.6,17.4,15.8,1.34,1
23.8,9.2,10.6,5.5,1.05,1
26.6,163.1,172.9,22.5,1.84,0
27.0,0.9,3.1,4.4,1.2,1
35.3,27.3,31.9,11.1,1.75,1
25.8,12.6,19.0,6.6,1.09,1
22.3,11.3,15.4,14.1,1.32,1
36.7,2.4,5.8,18.1,1.63,0
31.4,12.3,15.1,11.9,1.44,1
22.5,27.4,33.8,5.4,0.87,1
35.3,73.9,91.1,7.1,2.54,0
31.3,20.2,28.6,4.4,1.02,1
31.7,18.9,24.8,3.7,0.78,1
28.3,47.1,53.9,11.5,1.59,1
55.9,33.9,52.7,17.5,2.51,0
28.7,19.1,33.7,11.0,1.24,1
18.0,5.4,10.0,2.2,1.07,1
27.6,6.0,12.7,6.4,1.44,1
26.6,8.9,12.6,0.3,0.79,1
28.7,20.5,23.6,2.6,0.86,1
30.3,1.8,13.5,6.5,1.54,1
20.6,47.9,57.9,12.3,1.94,1
23.5,6.9,13.9,4.1,0.92,1
26.6,1.6,4.6,4.4,0.87,1
36.6,46.6,54.0,19.6,2.12,0
29.2,26.4,30.5,4.1,1.14,1
31.9,20.2,28.7,9.7,1.39,1
23.1,6.1,9.2,8.3,0.87,1
20.9,7.4,11.1,3.0,0.96,1
39.8,30.3,39.3,21.5,2.03,0
30.6,14.2,30.6,14.4,1.6,1
37.9,57.9,71.0,12.3,1.89,0
26.7,4.8,10.4,6.4,1.05,1
34.7,44.8,46.0,11.9,2.11,0
34.8,28.9,46.6,14.4,1.61,0
31.8,9.8,15.1,2.1,1.64,1
49.2,89.9,113.7,21.6,1.97,0
46.4,116.9,130.4,25.1,3.14,0
23.6,1.1,4.7,4.0,1.12,1
29.1,8.9,13.8,5.1,0.97,1
34.7,30.8,38.5,26.7,2.31,0
21.4,9.9,12.7,2.5,1.01,1
29.2,4.7,17.1,18.2,1.75,1
29.9,4.0,13.5,10.5,1.52,1
25.1,23.0,28.6,3.9,1.01,1
23.2,4.2,10.9,8.9,0.86,1
23.3,23.0,39.0,11.6,1.21,1
30.1,66.2,70.9,14.4,1.37,1
35.0,7.4,29.0,17.9,2.16,0
31.3,2.7,9.3,10.7,1.17,1
31.5,33.4,46.2,0.7,2.07,1
35.7,20.2,33.8,18.5,2.08,0
37.3,4.3,20.8,20.0,2.01,0
21.9,32.0,37.2,1.8,1.14,1
24.9,26.1,32.3,9.8,0.89,1
33.2,11.5,15.6,6.4,1.25,1
25.1,11.9,21.9,8.1,1.48,1
27.6,8.7,16.0,3.7,1.02,1
26.8,17.8,25.3,3.2,0.98,1
37.5,6.1,28.0,20.7,1.73,0
26.7,27.1,33.3,2.5,1.12,1
23.9,35.5,48.2,11.1,1.77,1
29.8,40.7,55.3,25.4,3.17,0
26.2,48.1,60.2,9.0,1.56,1
26.9,2.7,10.7,4.3,0.99,1
37.4,14.6,21.9,6.5,1.09,1
26.7,12.9,21.1,7.5,0.99,1
36.6,143.0,167.3,11.7,2.43,0
37.1,124.5,136.4,26.0,2.6,0
19.6,1.0,4.6,4.1,0.94,1
27.0,6.3,9.7,4.6,1.0,1
33.8,24.4,30.4,7.7,1.26,1
24.7,18.5,23.2,2.7,0.94,1
21.7,20.8,25.5,2.8,0.95,1
24.6,6.5,11.2,5.4,0.65,1
26.5,9.4,15.0,0.4,0.99,1
22.1,6.9,19.6,5.7,1.65,1
39.5,84.7,99.4,18.9,3.48,0
28.4,10.9,22.2,11.9,1.7,1
32.6,4.6,24.6,21.2,1.97,0
31.9,15.9,19.4,28.2,1.82,0
25.4,0.7,2.9,7.3,0.85,1
43.2,152.7,178.1,28.2,2.7,0
23.3,23.7,36.1,8.4,1.43,1
26.1,6.2,11.5,5.3,0.88,1
32.2,3.9,15.4,20.9,2.03,0
32.0,0.1,5.1,4.6,0.89,1
31.2,12.1,15.2,4.5,0.91,1
22.6,40.4,46.2,4.5,1.04,1
17.5,21.2,25.9,5.3,0.78,1
47.1,0.7,3.4,5.9,2.34,0
23.7,16.4,21.4,9.5,1.66,1
23.5,10.3,14.3,1.7,0.98,1
39.7,67.6,88.8,22.3,1.9,0
47.3,2.5,21.8,17.3,1.95,0
34.0,19.3,39.1,21.0,2.28,0
22.9,2.9,9.4,0.4,0.98,1
38.4,15.2,36.5,14.5,1.86,0
28.8,16.7,27.9,5.6,0.85,1
35.0,20.3,28.2,11.2,1.68,1
31.4,3.8,11.4,2.5,1.69,1
17.4,10.8,17.5,1.5,0.83,1
25.5,9.2,17.3,6.3,1.05,1
25.5,5.6,12.0,7.6,1.01,1
39.8,33.8,51.8,15.9,1.92,0
35.0,10.2,18.8,11.4,1.46,1
27.7,40.7,52.1,6.3,0.98,1
23.2,2.6,14.7,1.6,1.3,1
22.1,11.2,13.8,6.8,0.72,1
19.6,10.2,18.3,0.9,1.03,1
29.7,25.6,27.1,5.1,1.06,1
26.3,3.0,8.1,9.1,1.02,1
27.1,52.6,60.5,7.7,1.33,1
34.0,48.7,58.1,9.6,3.37,0
29.0,13.2,33.7,13.1,2.32,0
28.2,2.8,10.6,8.3,1.77,1
41.0,46.3,58.9,19.7,1.45,0
34.3,18.1,27.7,5.4,1.65,1
32.3,1.1,5.4,8.7,1.52,1
27.3,3.5,7.7,5.4,1.05,1
22.9,18.8,26.5,4.7,1.23,1
22.3,9.3,14.7,3.5,0.97,1
21.1,1.8,11.2,2.3,1.04,1
32.2,6.3,18.6,13.3,1.6,1
24.5,5.2,11.3,7.5,1.15,1
25.8,3.3,9.3,6.3,1.27,1
21.3,11.7,16.8,0.4,0.84,1
30.8,8.1,21.3,8.0,1.37,1
20.4,0.4,4.2,4.3,1.0,1
29.9,57.8,60.5,11.6,1.19,1
19.5,1.0,7.4,6.8,0.92,1
29.5,4.7,8.7,1.8,1.09,1
25.2,0.4,4.9,4.8,1.08,1
39.1,139.5,154.6,17.7,3.32,0
24.9,0.2,5.9,6.9,1.07,1
28.9,1.2,4.7,3.7,1.02,1
21.9,5.1,10.4,3.8,0.95,1
22.6,1.8,9.0,5.0,1.17,1
35.2,0.5,16.0,11.6,1.59,1
35.9,30.1,48.9,10.2,1.86,0
24.2,4.5,8.5,0.3,0.99,1
31.5,86.1,89.9,10.5,1.41,1
35.0,0.7,5.1,16.0,1.42,1
18.8,37.2,46.4,24.5,2.01,1
24.0,9.9,14.9,3.9,0.91,1
43.5,20.9,46.8,14.2,2.31,0
21.7,10.3,15.5,4.5,1.15,1
17.6,20.0,24.3,5.2,0.99,1
30.9,0.3,5.5,3.5,0.93,1
33.9,61.7,81.9,21.6,1.72,0
25.1,4.2,10.2,8.7,0.98,1
23.5,2.3,9.1,5.7,1.06,1
30.0,0.1,15.6,8.0,1.83,1
32.0,14.9,36.0,27.4,2.41,0
33.8,41.8,47.8,9.3,1.37,1
31.0,12.4,31.1,19.2,1.31,1
33.4,3.2,7.9,3.8,1.89,1
32.9,26.6,41.3,15.7,1.86,0
31.0,5.7,13.7,9.1,1.51,1
35.4,18.4,25.0,6.5,1.56,1
26.9,17.1,37.3,5.2,1.52,0
23.0,1.7,7.5,5.9,0.88,1
40.5,11.0,17.9,15.2,1.44,1
26.8,8.7,14.2,3.6,1.08,1
39.3,1.1,14.1,15.6,2.74,0
34.2,95.6,110.4,10.0,1.98,0
40.8,27.9,44.3,19.3,2.06,0
33.8,18.0,41.1,15.7,2.11,0
29.9,59.1,70.0,26.2,1.97,0
29.4,13.7,29.0,13.0,1.83,0
21.7,13.3,17.0,7.4,1.09,1
24.4,2.2,5.3,5.3,1.05,1
27.6,0.8,12.4,13.1,1.55,1
30.4,16.5,21.0,15.4,1.97,0
27.7,17.5,24.0,18.1,1.56,1
23.3,32.0,35.7,1.1,0.93,1
21.1,49.3,59.1,9.9,1.5,1
25.4,0.4,7.0,3.7,1.16,1
29.5,6.7,15.1,6.6,0.78,1
45.0,17.4,27.2,10.1,2.82,0
26.2,9.4,13.7,4.9,1.01,1
29.4,11.1,18.8,6.2,0.99,1
31.9,5.0,6.8,16.8,2.05,0
36.9,8.0,23.5,20.6,2.29,0
32.2,20.2,34.3,26.4,2.12,0
24.1,0.1,9.6,2.2,0.86,1
22.3,2.6,7.1,4.4,0.85,1
31.2,2.5,5.5,15.1,2.06,0
28.3,18.2,25.7,6.7,1.49,1
35.8,5.2,15.7,23.3,1.63,0
25.7,8.5,15.1,5.0,0.93,1
28.5,25.1,33.5,4.2,1.02,1
30.2,15.3,18.2,4.6,0.95,1
24.5,24.9,29.5,5.6,0.99,1
22.5,18.2,23.6,3.3,1.13,1
25.9,1.8,0.1,3.5,1.13,1
31.6,11.0,24.3,17.1,1.57,1
22.9,11.4,16.3,8.7,1.0,1
18.0,6.0,9.3,6.5,1.15,1
23.5,4.6,13.3,4.8,1.45,1
22.4,6.5,11.1,3.4,1.02,1
34.0,12.8,42.5,4.8,1.76,0
35.9,2.7,4.1,10.8,1.41,1
29.8,3.1,6.4,1.8,0.97,1
25.8,6.4,8.2,6.1,0.98,1
28.7,3.3,10.7,-0.1,1.89,1
39.0,50.1,61.3,29.6,2.64,0
35.1,106.3,125.3,15.6,2.24,0
37.8,14.8,21.3,19.9,1.8,0
23.0,9.1,25.3,12.5,1.99,0
29.2,1.8,6.6,7.0,1.04,1
25.0,3.1,7.8,3.0,1.05,1
25.6,9.4,12.1,3.5,0.88,1
23.5,0.8,10.5,14.9,1.03,1
34.3,2.4,14.6,9.2,1.79,0
21.3,29.9,35.2,3.1,1.0,1
35.4,49.7,71.8,18.6,2.53,0
28.2,3.0,9.7,3.1,1.01,1
44.3,14.0,22.3,18.2,2.75,0
38.3,4.5,16.8,12.9,1.93,0
40.9,12.6,47.9,26.5,2.03,0
29.8,15.1,29.7,5.8,1.75,1
32.4,11.2,16.0,4.5,1.45,1
21.4,12.9,18.0,5.7,1.23,1
33.8,29.9,42.3,22.2,2.31,0
32.7,7.5,17.3,15.3,1.3,1
26.3,16.7,20.4,4.3,0.95,1
33.8,10.1,20.0,11.2,1.78,1
23.6,5.3,12.4,5.0,0.99,1
29.6,9.0,12.0,5.1,1.08,1
30.4,21.6,29.6,12.7,2.13,0
27.2,3.8,10.9,6.1,0.9,1
24.2,25.2,30.8,7.0,0.97,1
20.0,9.7,17.2,7.1,1.0,1
20.1,1.8,4.3,5.8,0.89,1
29.4,10.7,18.0,16.7,1.88,1
31.2,43.8,61.7,9.2,1.65,1
40.3,2.0,17.8,17.1,2.05,0
27.8,11.9,20.6,10.7,1.37,1
22.1,3.2,8.8,3.6,1.03,1
29.9,0.2,5.2,3.0,1.04,1
32.8,11.8,15.8,4.7,0.97,1
28.3,37.0,48.5,10.0,1.48,1
24.1,10.6,17.7,4.1,1.47,1
25.2,2.4,6.9,2.8,1.07,1
24.7,8.1,12.2,4.2,1.04,1
25.8,60.9,74.3,4.2,1.81,1
24.4,3.1,11.3,0.0,1.14,1
44.1,66.5,86.1,-0.2,2.49,0
33.6,19.1,42.3,9.4,2.42,0
31.8,10.7,21.0,12.2,1.34,0
33.8,60.4,71.8,19.5,1.52,0
40.4,31.2,56.4,19.9,2.14,0
28.1,0.3,4.9,1.7,1.04,1
25.0,8.4,12.3,5.1,0.89,1
33.6,55.3,62.7,1.0,2.41,0
22.3,16.5,19.8,5.7,0.98,1
29.2,20.8,29.8,7.3,1.65,0
36.5,19.9,32.8,12.4,2.14,0
34.8,12.7,20.2,16.3,1.68,1
38.6,26.0,48.7,3.5,2.12,0
30.9,23.5,40.2,12.7,1.34,1
34.0,5.4,10.2,12.8,2.16,0
16.6,4.1,8.5,5.4,0.95,1
13.4,4.0,7.0,0.9,0.74,1
24.6,0.1,4.1,6.2,1.09,1
26.7,7.6,14.9,3.7,1.07,1
27.6,9.4,14.9,2.8,1.05,1
26.3,26.1,32.7,8.3,1.09,1
25.7,13.8,25.0,14.9,1.54,1
29.6,14.8,20.6,5.5,0.99,1
28.2,19.1,31.5,11.1,1.11,1
21.7,7.3,12.7,6.2,0.94,1
30.8,15.6,20.0,4.6,1.02,1
31.6,10.3,22.0,1.7,1.3,1
42.3,18.7,35.2,20.8,2.21,0
24.3,9.1,13.1,6.9,0.99,1
23.0,10.6,18.8,15.3,1.42,1
30.9,4.1,13.6,1.8,0.98,1
21.2,10.3,16.7,10.3,1.01,1
29.1,41.6,56.1,16.8,2.49,0
35.8,42.3,53.4,13.3,2.32,0
27.3,0.1,6.3,6.5,1.11,1
23.6,15.2,17.8,5.5,1.11,1
24.5,7.7,12.4,7.3,1.65,1
21.6,29.5,35.8,2.2,0.98,1
24.6,23.1,28.1,14.9,1.32,1
40.6,52.6,76.5,14.8,1.74,0
20.6,0.3,5.1,4.6,1.49,1
38.5,82.1,96.8,25.9,1.85,0
27.1,24.0,29.4,14.3,2.19,0
26.6,31.8,51.9,10.2,1.42,1
30.8,34.4,43.3,13.9,1.52,1
40.0,1.0,12.1,5.3,1.25,1
36.0,2.1,14.1,21.4,2.18,0
22.3,30.9,40.0,4.5,1.78,1
43.6,7.9,31.4,9.9,2.09,0
22.8,5.1,14.2,2.5,0.98,1
37.8,7.7,30.7,16.6,3.09,0
30.6,10.9,27.7,14.1,2.62,0
32.4,16.6,35.0,11.3,2.2,0
28.6,1.2,2.9,5.3,0.9,1
44.1,31.8,44.9,12.3,2.27,0
32.1,19.9,28.8,20.6,1.68,0
30.4,16.0,29.5,2.5,1.66,1
27.1,61.2,83.7,19.7,1.79,0
30.3,31.6,33.1,13.2,1.23,1
31.1,22.4,25.7,7.1,1.04,1
29.5,71.4,79.9,12.4,1.27,1
21.4,0.5,7.4,5.9,0.94,1
42.0,2.0,8.8,22.3,1.7,0
30.0,70.6,91.5,7.1,1.52,1
31.2,20.5,30.6,15.7,1.59,1
27.4,8.8,16.7,2.5,1.04,1
26.6,6.9,16.4,6.4,1.09,1
37.2,36.6,64.7,20.6,1.94,0
42.2,44.7,65.4,21.2,2.26,0
44.3,55.0,66.4,13.1,1.82,0
27.1,4.7,17.0,7.5,1.07,1
29.5,7.9,11.0,7.6,0.87,1
34.7,2.7,6.4,6.3,1.5,1
38.3,39.3,60.8,29.0,2.61,0
22.2,15.2,21.7,6.5,1.03,1
39.1,56.7,69.3,8.2,2.0,0
28.7,15.8,23.3,7.8,0.87,1
23.5,3.6,8.1,1.6,1.02,1
27.8,24.2,35.3,8.0,1.31,1
35.3,109.6,122.9,8.3,2.64,0
56.0,15.8,29.9,17.4,3.11,0
25.6,21.4,34.0,3.7,1.37,1
33.0,35.3,49.5,7.4,1.6,1
20.6,23.2,27.0,2.4,0.92,1
30.3,9.2,20.7,17.2,1.61,0
28.2,27.8,39.6,1.3,1.46,1
34.9,31.4,40.1,12.0,1.46,1
31.0,28.7,48.3,11.3,2.29,0
34.1,5.5,12.2,4.6,1.0,1
51.3,13.7,28.8,20.6,2.18,0
52.7,3.1,17.3,14.2,2.29,0
55.7,76.4,82.2,24.5,1.98,0
25.4,48.2,55.1,1.1,0.95,1
24.7,2.9,7.9,2.3,0.92,1
28.2,0.3,13.2,9.6,1.51,1
27.4,15.8,19.3,6.8,0.83,1
22.6,20.1,23.5,2.0,1.13,1
22.5,2.5,5.6,3.1,1.09,1
44.6,37.5,42.2,30.8,2.95,0
29.1,3.0,12.2,4.4,0.9,1
30.5,11.9,27.8,16.7,1.87,0
27.1,14.9,19.8,5.5,0.92,1
29.2,0.2,11.0,18.3,1.3,1
36.1,28.1,28.1,12.7,1.52,1
23.0,4.9,7.0,3.8,1.05,1
37.2,20.6,36.4,24.6,3.07,0
25.6,5.4,8.4,4.6,0.92,1
41.7,2.5,7.6,27.3,2.16,0
45.5,19.6,56.9,17.4,2.76,0
30.3,16.4,30.2,22.4,2.39,0
31.1,35.2,44.7,5.8,1.45,1
21.6,15.0,17.5,0.4,1.1,1
21.8,12.7,17.4,3.7,1.25,1
30.7,5.5,14.2,11.0,1.32,1
31.7,22.2,33.1,10.8,1.6,1
23.5,24.8,31.9,6.2,1.01,1
34.2,54.5,65.0,11.6,2.19,0
34.7,4.1,14.2,13.2,1.41,1
25.1,0.5,6.3,3.7,0.89,1
33.3,52.1,66.2,8.1,1.41,1
19.6,33.8,39.8,11.9,1.47,1
27.4,2.9,7.0,2.3,1.0,1
24.6,15.8,24.2,9.2,0.93,1
22.9,13.5,34.2,34.0,3.09,0
41.9,47.7,73.1,7.8,2.9,0
30.1,65.3,77.1,16.4,1.71,0
26.3,14.7,26.7,4.8,1.94,0
36.4,112.5,121.6,17.2,2.83,0
26.2,23.7,29.5,5.4,1.08,1
31.0,10.1,24.8,8.5,1.89,1
36.3,4.7,13.2,8.8,1.46,1
28.4,0.6,6.7,9.1,1.05,1
44.9,75.4,94.8,33.4,1.95,0
24.8,2.7,12.5,3.2,0.96,1
25.0,12.9,17.6,6.0,0.95,1
38.5,15.6,22.3,13.7,1.62,0
44.1,2.1,40.8,29.7,2.66,0
28.0,5.0,10.8,3.4,0.88,1
